Country Code,Year,Variable,Value
SUR,2013.0,v2x_polyarchy,0.75
SUR,2014.0,v2x_polyarchy,0.75
SUR,2015.0,v2x_polyarchy,0.757
SUR,2016.0,v2x_polyarchy,0.754
SUR,2017.0,v2x_polyarchy,0.748
SUR,2018.0,v2x_polyarchy,0.748
SUR,2019.0,v2x_polyarchy,0.741
SUR,2020.0,v2x_polyarchy,0.754
SUR,2021.0,v2x_polyarchy,0.761
SUR,2022.0,v2x_polyarchy,0.781
SUR,2023.0,v2x_polyarchy,0.764
SUR,2024.0,v2x_polyarchy,0.767
SUR,2025.0,v2x_polyarchy,0.781
SWE,1995.0,v2x_polyarchy,0.912
SWE,1996.0,v2x_polyarchy,0.912
SWE,1997.0,v2x_polyarchy,0.912
SWE,1998.0,v2x_polyarchy,0.912
SWE,1999.0,v2x_polyarchy,0.909
SWE,2000.0,v2x_polyarchy,0.909
SWE,2001.0,v2x_polyarchy,0.909
SWE,2002.0,v2x_polyarchy,0.91
SWE,2003.0,v2x_polyarchy,0.911
SWE,2004.0,v2x_polyarchy,0.911
SWE,2005.0,v2x_polyarchy,0.911
SWE,2006.0,v2x_polyarchy,0.912
SWE,2007.0,v2x_polyarchy,0.914
SWE,2008.0,v2x_polyarchy,0.914
SWE,2009.0,v2x_polyarchy,0.914
SWE,2010.0,v2x_polyarchy,0.914
SWE,2011.0,v2x_polyarchy,0.914
SWE,2012.0,v2x_polyarchy,0.917
SWE,2013.0,v2x_polyarchy,0.916
SWE,2014.0,v2x_polyarchy,0.915
SWE,2015.0,v2x_polyarchy,0.915
SWE,2016.0,v2x_polyarchy,0.914
SWE,2017.0,v2x_polyarchy,0.914
SWE,2018.0,v2x_polyarchy,0.908
SWE,2019.0,v2x_polyarchy,0.899
SWE,2020.0,v2x_polyarchy,0.901
SWE,2021.0,v2x_polyarchy,0.9
SWE,2022.0,v2x_polyarchy,0.892
SWE,2023.0,v2x_polyarchy,0.883
SWE,2024.0,v2x_polyarchy,0.881
SWE,2025.0,v2x_polyarchy,0.889
CHE,1995.0,v2x_polyarchy,0.887
CHE,1996.0,v2x_polyarchy,0.89
CHE,1997.0,v2x_polyarchy,0.89
CHE,1998.0,v2x_polyarchy,0.89
CHE,1999.0,v2x_polyarchy,0.89
CHE,2000.0,v2x_polyarchy,0.889
CHE,2001.0,v2x_polyarchy,0.889
CHE,2002.0,v2x_polyarchy,0.889
CHE,2003.0,v2x_polyarchy,0.888
CHE,2004.0,v2x_polyarchy,0.886
CHE,2005.0,v2x_polyarchy,0.886
CHE,2006.0,v2x_polyarchy,0.886
CHE,2007.0,v2x_polyarchy,0.888
CHE,2008.0,v2x_polyarchy,0.895
CHE,2009.0,v2x_polyarchy,0.895
CHE,2010.0,v2x_polyarchy,0.895
CHE,2011.0,v2x_polyarchy,0.897
CHE,2012.0,v2x_polyarchy,0.907
CHE,2013.0,v2x_polyarchy,0.907
CHE,2014.0,v2x_polyarchy,0.907
CHE,2015.0,v2x_polyarchy,0.903
CHE,2016.0,v2x_polyarchy,0.902
CHE,2017.0,v2x_polyarchy,0.902
CHE,2018.0,v2x_polyarchy,0.902
CHE,2019.0,v2x_polyarchy,0.902
CHE,2020.0,v2x_polyarchy,0.902
CHE,2021.0,v2x_polyarchy,0.896
CHE,2022.0,v2x_polyarchy,0.893
CHE,2023.0,v2x_polyarchy,0.884
CHE,2024.0,v2x_polyarchy,0.882
CHE,2025.0,v2x_polyarchy,0.882
GHA,1995.0,v2x_polyarchy,0.491
GHA,1996.0,v2x_polyarchy,0.513
GHA,1997.0,v2x_polyarchy,0.597
GHA,1998.0,v2x_polyarchy,0.597
GHA,1999.0,v2x_polyarchy,0.597
GHA,2000.0,v2x_polyarchy,0.664
GHA,2001.0,v2x_polyarchy,0.721
GHA,2002.0,v2x_polyarchy,0.731
GHA,2003.0,v2x_polyarchy,0.731
GHA,2004.0,v2x_polyarchy,0.734
GHA,2005.0,v2x_polyarchy,0.73
GHA,2006.0,v2x_polyarchy,0.73
GHA,2007.0,v2x_polyarchy,0.736
GHA,2008.0,v2x_polyarchy,0.732
GHA,2009.0,v2x_polyarchy,0.755
GHA,2010.0,v2x_polyarchy,0.761
GHA,2011.0,v2x_polyarchy,0.761
GHA,2012.0,v2x_polyarchy,0.771
GHA,2013.0,v2x_polyarchy,0.75
GHA,2014.0,v2x_polyarchy,0.746
GHA,2015.0,v2x_polyarchy,0.739
GHA,2016.0,v2x_polyarchy,0.725
GHA,2017.0,v2x_polyarchy,0.739
GHA,2018.0,v2x_polyarchy,0.735
GHA,2019.0,v2x_polyarchy,0.718
GHA,2020.0,v2x_polyarchy,0.718
GHA,2021.0,v2x_polyarchy,0.659
GHA,2022.0,v2x_polyarchy,0.663
GHA,2023.0,v2x_polyarchy,0.657
GHA,2024.0,v2x_polyarchy,0.665
GHA,2025.0,v2x_polyarchy,0.711
ZAF,1995.0,v2x_polyarchy,0.657
ZAF,1996.0,v2x_polyarchy,0.663
ZAF,1997.0,v2x_polyarchy,0.663
ZAF,1998.0,v2x_polyarchy,0.668
ZAF,1999.0,v2x_polyarchy,0.709
ZAF,2000.0,v2x_polyarchy,0.743
ZAF,2001.0,v2x_polyarchy,0.743
ZAF,2002.0,v2x_polyarchy,0.743
ZAF,2003.0,v2x_polyarchy,0.743
ZAF,2004.0,v2x_polyarchy,0.764
ZAF,2005.0,v2x_polyarchy,0.778
ZAF,2006.0,v2x_polyarchy,0.779
ZAF,2007.0,v2x_polyarchy,0.779
ZAF,2008.0,v2x_polyarchy,0.775
ZAF,2009.0,v2x_polyarchy,0.775
ZAF,2010.0,v2x_polyarchy,0.778
ZAF,2011.0,v2x_polyarchy,0.777
ZAF,2012.0,v2x_polyarchy,0.779
ZAF,2013.0,v2x_polyarchy,0.765
ZAF,2014.0,v2x_polyarchy,0.758
ZAF,2015.0,v2x_polyarchy,0.755
ZAF,2016.0,v2x_polyarchy,0.752
ZAF,2017.0,v2x_polyarchy,0.738
ZAF,2018.0,v2x_polyarchy,0.747
ZAF,2019.0,v2x_polyarchy,0.727
ZAF,2020.0,v2x_polyarchy,0.719
ZAF,2021.0,v2x_polyarchy,0.725
ZAF,2022.0,v2x_polyarchy,0.718
ZAF,2023.0,v2x_polyarchy,0.712
ZAF,2024.0,v2x_polyarchy,0.734
ZAF,2025.0,v2x_polyarchy,0.743
JPN,1995.0,v2x_polyarchy,0.839
JPN,1996.0,v2x_polyarchy,0.838
JPN,1997.0,v2x_polyarchy,0.837
JPN,1998.0,v2x_polyarchy,0.837
JPN,1999.0,v2x_polyarchy,0.837
JPN,2000.0,v2x_polyarchy,0.838
JPN,2001.0,v2x_polyarchy,0.838
JPN,2002.0,v2x_polyarchy,0.838
JPN,2003.0,v2x_polyarchy,0.838
JPN,2004.0,v2x_polyarchy,0.838
JPN,2005.0,v2x_polyarchy,0.841
JPN,2006.0,v2x_polyarchy,0.849
JPN,2007.0,v2x_polyarchy,0.849
JPN,2008.0,v2x_polyarchy,0.846
JPN,2009.0,v2x_polyarchy,0.854
JPN,2010.0,v2x_polyarchy,0.852
JPN,2011.0,v2x_polyarchy,0.852
JPN,2012.0,v2x_polyarchy,0.848
JPN,2013.0,v2x_polyarchy,0.815
JPN,2014.0,v2x_polyarchy,0.815
JPN,2015.0,v2x_polyarchy,0.817
JPN,2016.0,v2x_polyarchy,0.817
JPN,2017.0,v2x_polyarchy,0.821
JPN,2018.0,v2x_polyarchy,0.832
JPN,2019.0,v2x_polyarchy,0.83
JPN,2020.0,v2x_polyarchy,0.831
JPN,2021.0,v2x_polyarchy,0.824
JPN,2022.0,v2x_polyarchy,0.823
JPN,2023.0,v2x_polyarchy,0.826
JPN,2024.0,v2x_polyarchy,0.822
JPN,2025.0,v2x_polyarchy,0.819
MMR,1995.0,v2x_polyarchy,0.096
MMR,1996.0,v2x_polyarchy,0.096
MMR,1997.0,v2x_polyarchy,0.096
MMR,1998.0,v2x_polyarchy,0.096
MMR,1999.0,v2x_polyarchy,0.096
MMR,2000.0,v2x_polyarchy,0.096
MMR,2001.0,v2x_polyarchy,0.096
MMR,2002.0,v2x_polyarchy,0.096
MMR,2003.0,v2x_polyarchy,0.096
MMR,2004.0,v2x_polyarchy,0.096
MMR,2005.0,v2x_polyarchy,0.096
MMR,2006.0,v2x_polyarchy,0.096
MMR,2007.0,v2x_polyarchy,0.096
MMR,2008.0,v2x_polyarchy,0.096
MMR,2009.0,v2x_polyarchy,0.097
MMR,2010.0,v2x_polyarchy,0.119
MMR,2011.0,v2x_polyarchy,0.223
MMR,2012.0,v2x_polyarchy,0.306
MMR,2013.0,v2x_polyarchy,0.355
MMR,2014.0,v2x_polyarchy,0.357
MMR,2015.0,v2x_polyarchy,0.37
MMR,2016.0,v2x_polyarchy,0.402
MMR,2017.0,v2x_polyarchy,0.402
MMR,2018.0,v2x_polyarchy,0.397
MMR,2019.0,v2x_polyarchy,0.421
MMR,2020.0,v2x_polyarchy,0.426
MMR,2021.0,v2x_polyarchy,0.102
MMR,2022.0,v2x_polyarchy,0.087
MMR,2023.0,v2x_polyarchy,0.077
MMR,2024.0,v2x_polyarchy,0.08
MMR,2025.0,v2x_polyarchy,0.08
RUS,1995.0,v2x_polyarchy,0.477
RUS,1996.0,v2x_polyarchy,0.461
RUS,1997.0,v2x_polyarchy,0.456
RUS,1998.0,v2x_polyarchy,0.456
RUS,1999.0,v2x_polyarchy,0.461
RUS,2000.0,v2x_polyarchy,0.403
RUS,2001.0,v2x_polyarchy,0.374
RUS,2002.0,v2x_polyarchy,0.354
RUS,2003.0,v2x_polyarchy,0.339
RUS,2004.0,v2x_polyarchy,0.321
RUS,2005.0,v2x_polyarchy,0.32
RUS,2006.0,v2x_polyarchy,0.322
RUS,2007.0,v2x_polyarchy,0.316
RUS,2008.0,v2x_polyarchy,0.302
RUS,2009.0,v2x_polyarchy,0.309
RUS,2010.0,v2x_polyarchy,0.306
RUS,2011.0,v2x_polyarchy,0.299
RUS,2012.0,v2x_polyarchy,0.278
RUS,2013.0,v2x_polyarchy,0.276
RUS,2014.0,v2x_polyarchy,0.264
RUS,2015.0,v2x_polyarchy,0.265
RUS,2016.0,v2x_polyarchy,0.263
RUS,2017.0,v2x_polyarchy,0.261
RUS,2018.0,v2x_polyarchy,0.264
RUS,2019.0,v2x_polyarchy,0.259
RUS,2020.0,v2x_polyarchy,0.255
RUS,2021.0,v2x_polyarchy,0.245
RUS,2022.0,v2x_polyarchy,0.206
RUS,2023.0,v2x_polyarchy,0.19
RUS,2024.0,v2x_polyarchy,0.171
RUS,2025.0,v2x_polyarchy,0.17
ALB,1995.0,v2x_polyarchy,0.427
ALB,1996.0,v2x_polyarchy,0.387
ALB,1997.0,v2x_polyarchy,0.371
ALB,1998.0,v2x_polyarchy,0.39
ALB,1999.0,v2x_polyarchy,0.392
ALB,2000.0,v2x_polyarchy,0.402
ALB,2001.0,v2x_polyarchy,0.438
ALB,2002.0,v2x_polyarchy,0.48
ALB,2003.0,v2x_polyarchy,0.486
ALB,2004.0,v2x_polyarchy,0.491
ALB,2005.0,v2x_polyarchy,0.518
ALB,2006.0,v2x_polyarchy,0.546
ALB,2007.0,v2x_polyarchy,0.551
ALB,2008.0,v2x_polyarchy,0.551
ALB,2009.0,v2x_polyarchy,0.544
ALB,2010.0,v2x_polyarchy,0.539
ALB,2011.0,v2x_polyarchy,0.539
ALB,2012.0,v2x_polyarchy,0.54
ALB,2013.0,v2x_polyarchy,0.523
ALB,2014.0,v2x_polyarchy,0.522
ALB,2015.0,v2x_polyarchy,0.518
ALB,2016.0,v2x_polyarchy,0.52
ALB,2017.0,v2x_polyarchy,0.536
ALB,2018.0,v2x_polyarchy,0.524
ALB,2019.0,v2x_polyarchy,0.511
ALB,2020.0,v2x_polyarchy,0.528
ALB,2021.0,v2x_polyarchy,0.526
ALB,2022.0,v2x_polyarchy,0.517
ALB,2023.0,v2x_polyarchy,0.505
ALB,2024.0,v2x_polyarchy,0.51
ALB,2025.0,v2x_polyarchy,0.484
EGY,1995.0,v2x_polyarchy,0.217
EGY,1996.0,v2x_polyarchy,0.215
EGY,1997.0,v2x_polyarchy,0.213
EGY,1998.0,v2x_polyarchy,0.215
EGY,1999.0,v2x_polyarchy,0.215
EGY,2000.0,v2x_polyarchy,0.217
EGY,2001.0,v2x_polyarchy,0.209
EGY,2002.0,v2x_polyarchy,0.209
EGY,2003.0,v2x_polyarchy,0.209
EGY,2004.0,v2x_polyarchy,0.208
EGY,2005.0,v2x_polyarchy,0.21
EGY,2006.0,v2x_polyarchy,0.212
EGY,2007.0,v2x_polyarchy,0.212
EGY,2008.0,v2x_polyarchy,0.212
EGY,2009.0,v2x_polyarchy,0.211
EGY,2010.0,v2x_polyarchy,0.212
EGY,2011.0,v2x_polyarchy,0.204
EGY,2012.0,v2x_polyarchy,0.298
EGY,2013.0,v2x_polyarchy,0.187
EGY,2014.0,v2x_polyarchy,0.137
EGY,2015.0,v2x_polyarchy,0.156
EGY,2016.0,v2x_polyarchy,0.178
EGY,2017.0,v2x_polyarchy,0.178
EGY,2018.0,v2x_polyarchy,0.176
EGY,2019.0,v2x_polyarchy,0.174
EGY,2020.0,v2x_polyarchy,0.176
EGY,2021.0,v2x_polyarchy,0.18
EGY,2022.0,v2x_polyarchy,0.183
EGY,2023.0,v2x_polyarchy,0.187
EGY,2024.0,v2x_polyarchy,0.186
EGY,2025.0,v2x_polyarchy,0.187
YEM,1995.0,v2x_polyarchy,0.299
YEM,1996.0,v2x_polyarchy,0.299
YEM,1997.0,v2x_polyarchy,0.279
YEM,1998.0,v2x_polyarchy,0.266
YEM,1999.0,v2x_polyarchy,0.262
YEM,2000.0,v2x_polyarchy,0.263
YEM,2001.0,v2x_polyarchy,0.261
YEM,2002.0,v2x_polyarchy,0.261
YEM,2003.0,v2x_polyarchy,0.275
YEM,2004.0,v2x_polyarchy,0.281
YEM,2005.0,v2x_polyarchy,0.281
YEM,2006.0,v2x_polyarchy,0.283
YEM,2007.0,v2x_polyarchy,0.283
YEM,2008.0,v2x_polyarchy,0.285
YEM,2009.0,v2x_polyarchy,0.285
YEM,2010.0,v2x_polyarchy,0.286
YEM,2011.0,v2x_polyarchy,0.31
YEM,2012.0,v2x_polyarchy,0.357
YEM,2013.0,v2x_polyarchy,0.336
YEM,2014.0,v2x_polyarchy,0.3
YEM,2015.0,v2x_polyarchy,0.184
YEM,2016.0,v2x_polyarchy,0.113
YEM,2017.0,v2x_polyarchy,0.112
YEM,2018.0,v2x_polyarchy,0.113
YEM,2019.0,v2x_polyarchy,0.117
YEM,2020.0,v2x_polyarchy,0.113
YEM,2021.0,v2x_polyarchy,0.116
YEM,2022.0,v2x_polyarchy,0.123
YEM,2023.0,v2x_polyarchy,0.128
YEM,2024.0,v2x_polyarchy,0.126
YEM,2025.0,v2x_polyarchy,0.127
COL,1995.0,v2x_polyarchy,0.56
COL,1996.0,v2x_polyarchy,0.554
COL,1997.0,v2x_polyarchy,0.554
COL,1998.0,v2x_polyarchy,0.546
COL,1999.0,v2x_polyarchy,0.538
COL,2000.0,v2x_polyarchy,0.55
COL,2001.0,v2x_polyarchy,0.542
COL,2002.0,v2x_polyarchy,0.534
COL,2003.0,v2x_polyarchy,0.535
COL,2004.0,v2x_polyarchy,0.537
COL,2005.0,v2x_polyarchy,0.542
COL,2006.0,v2x_polyarchy,0.571
COL,2007.0,v2x_polyarchy,0.583
COL,2008.0,v2x_polyarchy,0.585
COL,2009.0,v2x_polyarchy,0.587
COL,2010.0,v2x_polyarchy,0.624
COL,2011.0,v2x_polyarchy,0.66
COL,2012.0,v2x_polyarchy,0.661
COL,2013.0,v2x_polyarchy,0.669
COL,2014.0,v2x_polyarchy,0.677
COL,2015.0,v2x_polyarchy,0.681
COL,2016.0,v2x_polyarchy,0.682
COL,2017.0,v2x_polyarchy,0.68
COL,2018.0,v2x_polyarchy,0.666
COL,2019.0,v2x_polyarchy,0.651
COL,2020.0,v2x_polyarchy,0.643
COL,2021.0,v2x_polyarchy,0.654
COL,2022.0,v2x_polyarchy,0.696
COL,2023.0,v2x_polyarchy,0.711
COL,2024.0,v2x_polyarchy,0.698
COL,2025.0,v2x_polyarchy,0.679
POL,1995.0,v2x_polyarchy,0.889
POL,1996.0,v2x_polyarchy,0.882
POL,1997.0,v2x_polyarchy,0.871
POL,1998.0,v2x_polyarchy,0.876
POL,1999.0,v2x_polyarchy,0.876
POL,2000.0,v2x_polyarchy,0.878
POL,2001.0,v2x_polyarchy,0.882
POL,2002.0,v2x_polyarchy,0.882
POL,2003.0,v2x_polyarchy,0.882
POL,2004.0,v2x_polyarchy,0.882
POL,2005.0,v2x_polyarchy,0.884
POL,2006.0,v2x_polyarchy,0.877
POL,2007.0,v2x_polyarchy,0.874
POL,2008.0,v2x_polyarchy,0.891
POL,2009.0,v2x_polyarchy,0.891
POL,2010.0,v2x_polyarchy,0.892
POL,2011.0,v2x_polyarchy,0.893
POL,2012.0,v2x_polyarchy,0.893
POL,2013.0,v2x_polyarchy,0.89
POL,2014.0,v2x_polyarchy,0.882
POL,2015.0,v2x_polyarchy,0.876
POL,2016.0,v2x_polyarchy,0.731
POL,2017.0,v2x_polyarchy,0.698
POL,2018.0,v2x_polyarchy,0.694
POL,2019.0,v2x_polyarchy,0.682
POL,2020.0,v2x_polyarchy,0.616
POL,2021.0,v2x_polyarchy,0.587
POL,2022.0,v2x_polyarchy,0.578
POL,2023.0,v2x_polyarchy,0.598
POL,2024.0,v2x_polyarchy,0.73
POL,2025.0,v2x_polyarchy,0.768
BRA,1995.0,v2x_polyarchy,0.847
BRA,1996.0,v2x_polyarchy,0.848
BRA,1997.0,v2x_polyarchy,0.848
BRA,1998.0,v2x_polyarchy,0.849
BRA,1999.0,v2x_polyarchy,0.85
BRA,2000.0,v2x_polyarchy,0.854
BRA,2001.0,v2x_polyarchy,0.854
BRA,2002.0,v2x_polyarchy,0.856
BRA,2003.0,v2x_polyarchy,0.855
BRA,2004.0,v2x_polyarchy,0.855
BRA,2005.0,v2x_polyarchy,0.867
BRA,2006.0,v2x_polyarchy,0.868
BRA,2007.0,v2x_polyarchy,0.866
BRA,2008.0,v2x_polyarchy,0.866
BRA,2009.0,v2x_polyarchy,0.866
BRA,2010.0,v2x_polyarchy,0.871
BRA,2011.0,v2x_polyarchy,0.875
BRA,2012.0,v2x_polyarchy,0.871
BRA,2013.0,v2x_polyarchy,0.873
BRA,2014.0,v2x_polyarchy,0.873
BRA,2015.0,v2x_polyarchy,0.861
BRA,2016.0,v2x_polyarchy,0.781
BRA,2017.0,v2x_polyarchy,0.774
BRA,2018.0,v2x_polyarchy,0.749
BRA,2019.0,v2x_polyarchy,0.691
BRA,2020.0,v2x_polyarchy,0.699
BRA,2021.0,v2x_polyarchy,0.69
BRA,2022.0,v2x_polyarchy,0.699
BRA,2023.0,v2x_polyarchy,0.79
BRA,2024.0,v2x_polyarchy,0.799
BRA,2025.0,v2x_polyarchy,0.784
USA,1995.0,v2x_polyarchy,0.868
USA,1996.0,v2x_polyarchy,0.869
USA,1997.0,v2x_polyarchy,0.871
USA,1998.0,v2x_polyarchy,0.871
USA,1999.0,v2x_polyarchy,0.868
USA,2000.0,v2x_polyarchy,0.867
USA,2001.0,v2x_polyarchy,0.828
USA,2002.0,v2x_polyarchy,0.829
USA,2003.0,v2x_polyarchy,0.86
USA,2004.0,v2x_polyarchy,0.862
USA,2005.0,v2x_polyarchy,0.856
USA,2006.0,v2x_polyarchy,0.862
USA,2007.0,v2x_polyarchy,0.897
USA,2008.0,v2x_polyarchy,0.9
USA,2009.0,v2x_polyarchy,0.9
USA,2010.0,v2x_polyarchy,0.9
USA,2011.0,v2x_polyarchy,0.896
USA,2012.0,v2x_polyarchy,0.896
USA,2013.0,v2x_polyarchy,0.905
USA,2014.0,v2x_polyarchy,0.901
USA,2015.0,v2x_polyarchy,0.9
USA,2016.0,v2x_polyarchy,0.885
USA,2017.0,v2x_polyarchy,0.834
USA,2018.0,v2x_polyarchy,0.824
USA,2019.0,v2x_polyarchy,0.818
USA,2020.0,v2x_polyarchy,0.815
USA,2021.0,v2x_polyarchy,0.821
USA,2022.0,v2x_polyarchy,0.833
USA,2023.0,v2x_polyarchy,0.857
USA,2024.0,v2x_polyarchy,0.843
USA,2025.0,v2x_polyarchy,0.735
PRT,1995.0,v2x_polyarchy,0.861
PRT,1996.0,v2x_polyarchy,0.869
PRT,1997.0,v2x_polyarchy,0.869
PRT,1998.0,v2x_polyarchy,0.869
PRT,1999.0,v2x_polyarchy,0.868
PRT,2000.0,v2x_polyarchy,0.867
PRT,2001.0,v2x_polyarchy,0.871
PRT,2002.0,v2x_polyarchy,0.876
PRT,2003.0,v2x_polyarchy,0.876
PRT,2004.0,v2x_polyarchy,0.876
PRT,2005.0,v2x_polyarchy,0.889
PRT,2006.0,v2x_polyarchy,0.894
PRT,2007.0,v2x_polyarchy,0.894
PRT,2008.0,v2x_polyarchy,0.893
PRT,2009.0,v2x_polyarchy,0.894
PRT,2010.0,v2x_polyarchy,0.894
PRT,2011.0,v2x_polyarchy,0.884
PRT,2012.0,v2x_polyarchy,0.885
PRT,2013.0,v2x_polyarchy,0.886
PRT,2014.0,v2x_polyarchy,0.886
PRT,2015.0,v2x_polyarchy,0.887
PRT,2016.0,v2x_polyarchy,0.888
PRT,2017.0,v2x_polyarchy,0.898
PRT,2018.0,v2x_polyarchy,0.899
PRT,2019.0,v2x_polyarchy,0.886
PRT,2020.0,v2x_polyarchy,0.886
PRT,2021.0,v2x_polyarchy,0.884
PRT,2022.0,v2x_polyarchy,0.847
PRT,2023.0,v2x_polyarchy,0.854
PRT,2024.0,v2x_polyarchy,0.836
PRT,2025.0,v2x_polyarchy,0.822
SLV,1995.0,v2x_polyarchy,0.484
SLV,1996.0,v2x_polyarchy,0.491
SLV,1997.0,v2x_polyarchy,0.493
SLV,1998.0,v2x_polyarchy,0.492
SLV,1999.0,v2x_polyarchy,0.505
SLV,2000.0,v2x_polyarchy,0.522
SLV,2001.0,v2x_polyarchy,0.534
SLV,2002.0,v2x_polyarchy,0.543
SLV,2003.0,v2x_polyarchy,0.537
SLV,2004.0,v2x_polyarchy,0.539
SLV,2005.0,v2x_polyarchy,0.542
SLV,2006.0,v2x_polyarchy,0.557
SLV,2007.0,v2x_polyarchy,0.56
SLV,2008.0,v2x_polyarchy,0.561
SLV,2009.0,v2x_polyarchy,0.594
SLV,2010.0,v2x_polyarchy,0.613
SLV,2011.0,v2x_polyarchy,0.613
SLV,2012.0,v2x_polyarchy,0.615
SLV,2013.0,v2x_polyarchy,0.626
SLV,2014.0,v2x_polyarchy,0.665
SLV,2015.0,v2x_polyarchy,0.658
SLV,2016.0,v2x_polyarchy,0.659
SLV,2017.0,v2x_polyarchy,0.672
SLV,2018.0,v2x_polyarchy,0.631
SLV,2019.0,v2x_polyarchy,0.599
SLV,2020.0,v2x_polyarchy,0.518
SLV,2021.0,v2x_polyarchy,0.403
SLV,2022.0,v2x_polyarchy,0.378
SLV,2023.0,v2x_polyarchy,0.377
SLV,2024.0,v2x_polyarchy,0.335
SLV,2025.0,v2x_polyarchy,0.321
BGD,1995.0,v2x_polyarchy,0.513
BGD,1996.0,v2x_polyarchy,0.506
BGD,1997.0,v2x_polyarchy,0.512
BGD,1998.0,v2x_polyarchy,0.512
BGD,1999.0,v2x_polyarchy,0.512
BGD,2000.0,v2x_polyarchy,0.512
BGD,2001.0,v2x_polyarchy,0.505
BGD,2002.0,v2x_polyarchy,0.47
BGD,2003.0,v2x_polyarchy,0.474
BGD,2004.0,v2x_polyarchy,0.474
BGD,2005.0,v2x_polyarchy,0.474
BGD,2006.0,v2x_polyarchy,0.423
BGD,2007.0,v2x_polyarchy,0.205
BGD,2008.0,v2x_polyarchy,0.21
BGD,2009.0,v2x_polyarchy,0.418
BGD,2010.0,v2x_polyarchy,0.425
BGD,2011.0,v2x_polyarchy,0.416
BGD,2012.0,v2x_polyarchy,0.409
BGD,2013.0,v2x_polyarchy,0.376
BGD,2014.0,v2x_polyarchy,0.278
BGD,2015.0,v2x_polyarchy,0.275
BGD,2016.0,v2x_polyarchy,0.269
BGD,2017.0,v2x_polyarchy,0.265
BGD,2018.0,v2x_polyarchy,0.252
BGD,2019.0,v2x_polyarchy,0.251
BGD,2020.0,v2x_polyarchy,0.255
BGD,2021.0,v2x_polyarchy,0.255
BGD,2022.0,v2x_polyarchy,0.261
BGD,2023.0,v2x_polyarchy,0.253
BGD,2024.0,v2x_polyarchy,0.225
BGD,2025.0,v2x_polyarchy,0.195
BOL,1995.0,v2x_polyarchy,0.73
BOL,1996.0,v2x_polyarchy,0.73
BOL,1997.0,v2x_polyarchy,0.735
BOL,1998.0,v2x_polyarchy,0.735
BOL,1999.0,v2x_polyarchy,0.743
BOL,2000.0,v2x_polyarchy,0.743
BOL,2001.0,v2x_polyarchy,0.737
BOL,2002.0,v2x_polyarchy,0.719
BOL,2003.0,v2x_polyarchy,0.719
BOL,2004.0,v2x_polyarchy,0.753
BOL,2005.0,v2x_polyarchy,0.746
BOL,2006.0,v2x_polyarchy,0.724
BOL,2007.0,v2x_polyarchy,0.719
BOL,2008.0,v2x_polyarchy,0.719
BOL,2009.0,v2x_polyarchy,0.714
BOL,2010.0,v2x_polyarchy,0.68
BOL,2011.0,v2x_polyarchy,0.677
BOL,2012.0,v2x_polyarchy,0.67
BOL,2013.0,v2x_polyarchy,0.658
BOL,2014.0,v2x_polyarchy,0.647
BOL,2015.0,v2x_polyarchy,0.609
